City,Start Date,End Date,NDVI
"Houston, TX",2023-01-23,2023-01-23,0.9879337409511209
"Phoenix, AZ",2023-02-06,2023-02-06,0.9870906018186361
"Nashville, TN",2023-02-06,2023-02-06,0.9877300744410604
"Louisville, KY",2023-02-06,2023-02-06,0.9860899397172034
"Mesa, AZ",2023-02-06,2023-02-06,0.987432217458263
"Tempe, AZ",2023-02-06,2023-02-06,0.9873122859280556
"Raleigh, NC",2023-03-06,2023-03-06,0.9900090009905398
"Miami, FL",2023-03-06,2023-03-06,0.9835204379050992
"Virginia Beach, VA",2023-03-06,2023-03-06,0.9906371664255857
"Omaha, NE",2023-03-20,2023-03-20,0.9864081412088126
"Minneapolis, MN",2023-03-20,2023-03-20,0.9849078538245521
"New York City, NY",2023-03-20,2023-04-03,0.9842558410018682
"Colorado Springs, CO",2023-04-03,2023-04-03,0.986606607446447
"New York City, NY",2023-04-03,2023-04-17,0.9840195503493305
"Long Beach, CA",2023-04-03,2023-04-03,0.9862022569868714
"Albuquerque, NM",2023-04-03,2023-04-03,0.9861685318173841
"El Paso, TX",2023-04-03,2023-04-03,0.9852250478579663
"Los Angeles, CA",2023-04-03,2023-04-03,0.9866858571767807
"Phoenix, AZ",2023-04-17,2023-04-17,0.9869993452448398
"Nashville, TN",2023-04-17,2023-04-17,0.9899886553175747
"Mesa, AZ",2023-04-17,2023-04-17,0.9874500390142202
"Tempe, AZ",2023-04-17,2023-04-17,0.9872950001154095
"Houston, TX",2023-05-01,2023-05-01,0.9894380541518331
"Albuquerque, NM",2023-05-01,2023-05-01,0.9860043055377901
"Kansas City, MO",2023-05-01,2023-05-01,0.9897004421800375
"Colorado Springs, CO",2023-05-01,2023-05-01,0.9850074723944999
"Minneapolis, MN",2023-05-01,2023-05-01,0.9868935032282025
"Arlington, TX",2023-05-01,2023-05-01,0.9909075815230608
"New York City, NY",2023-05-01,2023-05-15,0.986250463523902
"Baltimore, MD",2023-05-15,2023-05-15,0.989480022341013
"Las Vegas, NV",2023-05-15,2023-05-15,0.986013411777094
"New York City, NY",2023-05-15,2023-05-29,0.9866416463628411
"Washington, DC",2023-05-15,2023-05-15,0.9892241451889277
"Portland, OR",2023-05-15,2023-05-15,0.9904675991274416
"Minneapolis, MN",2023-05-29,2023-05-29,0.988768785726279
"Kansas City, MO",2023-05-29,2023-05-29,0.9896391443908215
"Tempe, AZ",2023-05-29,2023-05-29,0.9871768848970532
"Mesa, AZ",2023-05-29,2023-05-29,0.9872690653428435
"New York City, NY",2023-05-29,2023-06-12,0.9860509956488386
"Detroit, MI",2023-05-29,2023-05-29,0.9890488293021917
"Phoenix, AZ",2023-05-29,2023-05-29,0.9867479028180242
"Tucson, AZ",2023-05-29,2023-05-29,0.9868244149256498
"Boston, MA",2023-05-29,2023-05-29,0.9877303070388734
"Dallas, TX",2023-05-29,2023-05-29,0.9887993172742426
"Houston, TX",2023-06-12,2023-06-12,0.9875718110706657
"El Paso, TX",2023-06-12,2023-06-12,0.9860755854751915
"Albuquerque, NM",2023-06-12,2023-06-12,0.9870530068874359
"New York City, NY",2023-06-12,2023-06-26,0.9857479322236031
"Phoenix, AZ",2023-06-26,2023-06-26,0.9866003822535276
"Nashville, TN",2023-06-26,2023-06-26,0.9898083144798875
"Louisville, KY",2023-06-26,2023-06-26,0.9893516828306019
"Mesa, AZ",2023-06-26,2023-06-26,0.9871473198290914
"Tempe, AZ",2023-06-26,2023-06-26,0.9870867105200887
"New York City, NY",2023-06-26,2023-07-10,0.98522835545009
"New York City, NY",2023-07-10,2023-07-24,0.9856149549596012
"Arlington, TX",2023-07-10,2023-07-10,0.989717717282474
"Bakersfield, CA",2023-07-10,2023-07-10,0.987414303701371
"Minneapolis, MN",2023-07-10,2023-07-10,0.9891600832343102
"Colorado Springs, CO",2023-07-10,2023-07-10,0.9886217531748116
"Kansas City, MO",2023-07-10,2023-07-10,0.989897589199245
"Austin, TX",2023-07-10,2023-07-10,0.9896198683418334
"Houston, TX",2023-07-10,2023-07-10,0.9867677623406053
"Chicago, IL",2023-07-24,2023-07-24,0.9845249097124906
"Las Vegas, NV",2023-07-24,2023-07-24,0.9858271287521347
"Memphis, TN",2023-07-24,2023-07-24,0.9895969270728528
"Milwaukee, WI",2023-07-24,2023-07-24,0.9862452538218349
"Miami, FL",2023-07-24,2023-07-24,0.9856981630437076
"New York City, NY",2023-07-24,2023-08-07,0.9858206926146522
"New York City, NY",2023-08-07,2023-08-21,0.9856756696244702
"Tempe, AZ",2023-08-07,2023-08-07,0.9866505148820579
"Wichita, KS",2023-08-07,2023-08-07,0.9904952724464238
"Oakland, CA",2023-08-07,2023-08-07,0.9880663852673024
"Atlanta, GA",2023-08-07,2023-08-07,0.9904846758581698
"Sacramento, CA",2023-08-07,2023-08-07,0.9893223317340016
"Mesa, AZ",2023-08-07,2023-08-07,0.9868277532514185
"Oklahoma City, OK",2023-08-07,2023-08-07,0.9891907437704504
"San Francisco, CA",2023-08-07,2023-08-07,0.9849656609585509
"Austin, TX",2023-08-07,2023-08-07,0.9891858617775142
"San Jose, CA",2023-08-07,2023-08-07,0.9882320074830204
"San Antonio, TX",2023-08-07,2023-08-07,0.9885063297115266
"Phoenix, AZ",2023-08-07,2023-08-07,0.9861928827594966
"Tampa, FL",2023-08-21,2023-08-21,0.9866979990620166
"Long Beach, CA",2023-08-21,2023-08-21,0.9860147398430854
"Colorado Springs, CO",2023-08-21,2023-08-21,0.990013784263283
"New York City, NY",2023-08-21,2023-09-04,0.9860484959790483
"El Paso, TX",2023-08-21,2023-08-21,0.9855503123253584
"Denver, CO",2023-08-21,2023-08-21,0.9898758316412568
"Jacksonville, FL",2023-08-21,2023-08-21,0.9875451549887657
"Los Angeles, CA",2023-08-21,2023-08-21,0.9860140709206462
"Tempe, AZ",2023-09-04,2023-09-04,0.9868730921298265
"Mesa, AZ",2023-09-04,2023-09-04,0.9869436556473374
"New York City, NY",2023-09-04,2023-09-18,0.9853277467773296
"Nashville, TN",2023-09-04,2023-09-04,0.9867038698866963
"Phoenix, AZ",2023-09-04,2023-09-04,0.9863664007280022
"Boston, MA",2023-09-04,2023-09-04,0.9873204906471074
"Denver, CO",2023-09-18,2023-09-18,0.9875233783386648
"Albuquerque, NM",2023-09-18,2023-09-18,0.9869132172316313
"Kansas City, MO",2023-09-18,2023-09-18,0.9891182044520974
"Colorado Springs, CO",2023-09-18,2023-09-18,0.9873199420981109
"Bakersfield, CA",2023-09-18,2023-09-18,0.9873258206062019
"Arlington, TX",2023-09-18,2023-09-18,0.9899612627923489
"New York City, NY",2023-09-18,2023-10-02,0.9858700059121475
"Houston, TX",2023-09-18,2023-09-18,0.9882830320857465
"Dallas, TX",2023-09-18,2023-09-18,0.9885616227984428
"Austin, TX",2023-09-18,2023-09-18,0.9889559773728251
"Charlotte, NC",2023-09-18,2023-09-18,0.9899888448417187
"Milwaukee, WI",2023-10-02,2023-10-02,0.9857539508957416
"Baltimore, MD",2023-10-02,2023-10-02,0.9888155772350729
"Virginia Beach, VA",2023-10-02,2023-10-02,0.9927970673888922
"Memphis, TN",2023-10-02,2023-10-02,0.9887585737742484
"New York City, NY",2023-10-02,2023-10-16,0.9849348563002422
"Washington, DC",2023-10-02,2023-10-02,0.9884815625846386
"Las Vegas, NV",2023-10-02,2023-10-02,0.9864154399838299
"Chicago, IL",2023-10-02,2023-10-02,0.9848154222709127
"Raleigh, NC",2023-10-02,2023-10-02,0.9929382270202041
"Philadelphia, PA",2023-10-02,2023-10-02,0.9863743192981929
"San Diego, CA",2023-10-02,2023-10-02,0.9877721548546106
"Austin, TX",2023-10-16,2023-10-16,0.9903207495808601
"Fort Worth, TX",2023-10-16,2023-10-16,0.9895256524905562
"Tucson, AZ",2023-10-16,2023-10-16,0.98663684213534
"Tempe, AZ",2023-10-16,2023-10-16,0.9869905586820096
"Wichita, KS",2023-10-16,2023-10-16,0.9902171944268048
"Dallas, TX",2023-10-16,2023-10-16,0.9894501771777868
"Arlington, TX",2023-10-16,2023-10-16,0.991007671225816
"San Antonio, TX",2023-10-16,2023-10-16,0.9889405593276024
"Phoenix, AZ",2023-10-16,2023-10-16,0.9865888711065054
"Oklahoma City, OK",2023-10-16,2023-10-16,0.9894286599010229
"Mesa, AZ",2023-10-16,2023-10-16,0.9871501366142184
"Omaha, NE",2023-10-16,2023-10-16,0.9892279356718063
"Minneapolis, MN",2023-10-16,2023-10-16,0.9889238486066461
"Colorado Springs, CO",2023-10-30,2023-10-30,0.9861075453227386
"Albuquerque, NM",2023-10-30,2023-10-30,0.987063065636903
"Bakersfield, CA",2023-10-30,2023-10-30,0.9878254940267652
"Raleigh, NC",2023-10-30,2023-10-30,0.9921510387212038
"New York City, NY",2023-10-30,2023-11-13,0.9844892905675806
"El Paso, TX",2023-10-30,2023-10-30,0.9858714870642871
"Denver, CO",2023-10-30,2023-10-30,0.9858448827872053
"Charlotte, NC",2023-10-30,2023-10-30,0.9900965793058276
"San Diego, CA",2023-10-30,2023-10-30,0.9885101835243404
"Jacksonville, FL",2023-10-30,2023-10-30,0.9857023265212774
"Phoenix, AZ",2023-11-13,2023-11-13,0.986840317491442
"Indianapolis, IN",2023-11-13,2023-11-13,0.9889016635715961
"Boston, MA",2023-11-13,2023-11-13,0.9867092827335
"Mesa, AZ",2023-11-13,2023-11-13,0.9871962361503392
"Tempe, AZ",2023-11-13,2023-11-13,0.9872193797491491
"New York City, NY",2023-11-13,2023-11-27,0.9844633923494257
"Colorado Springs, CO",2023-11-27,2023-11-27,0.9880133788101375
"Kansas City, MO",2023-11-27,2023-11-27,0.9860766468336806
"Arlington, TX",2023-11-27,2023-11-27,0.990563134662807
"Charlotte, NC",2023-11-27,2023-11-27,0.9895601291209459
"Fresno, CA",2023-11-27,2023-11-27,0.987971746828407
"New York City, NY",2023-12-11,2023-12-25,0.9841064560750965
"Raleigh, NC",2023-12-11,2023-12-11,0.9904071600176394
"Memphis, TN",2023-12-11,2023-12-11,0.9885313422419131
"Phoenix, AZ",2023-12-25,2023-12-25,0.9868312526959926
"Austin, TX",2023-12-25,2023-12-25,0.9891537660732865
"Fort Worth, TX",2023-12-25,2023-12-25,0.9892202997580171
"Tucson, AZ",2023-12-25,2023-12-25,0.9869754202663898
"Mesa, AZ",2023-12-25,2023-12-25,0.9874081185553223
"Arlington, TX",2023-12-25,2023-12-25,0.9894953267648816
"Tempe, AZ",2023-12-25,2023-12-25,0.9874666510149837
"New York City, NY",2024-01-08,2024-01-22,0.9833928933367133
"El Paso, TX",2024-01-08,2024-01-08,0.9859192799776793
"Louisville, KY",2024-01-22,2024-01-22,0.9846408441662788
"Dallas, TX",2024-02-05,2024-02-05,0.987432804889977
"Albuquerque, NM",2024-02-05,2024-02-05,0.9859866227488965
"Fresno, CA",2024-02-05,2024-02-05,0.9885903825052083
"Colorado Springs, CO",2024-02-05,2024-02-05,0.9854812227422372
"Arlington, TX",2024-02-05,2024-02-05,0.9883589781820774
"Virginia Beach, VA",2024-02-19,2024-02-19,0.9903450547717512
"Raleigh, NC",2024-02-19,2024-02-19,0.990046160761267
"Memphis, TN",2024-02-19,2024-02-19,0.9880137550644577
"Washington, DC",2024-02-19,2024-02-19,0.9869130055885762
"Philadelphia, PA",2024-02-19,2024-02-19,0.9852330072317272
"Phoenix, AZ",2024-03-04,2024-03-04,0.9867514939978719
"Dallas, TX",2024-03-04,2024-03-04,0.9865175418090075
"Tucson, AZ",2024-03-04,2024-03-04,0.9868307358119637
"Tempe, AZ",2024-03-04,2024-03-04,0.9871828206814826
"New York City, NY",2024-03-04,2024-03-18,0.9840762699022889
"Colorado Springs, CO",2024-03-18,2024-03-18,0.9850606676191092
"New York City, NY",2024-03-18,2024-04-01,0.9843463944562245
"Denver, CO",2024-03-18,2024-03-18,0.9861150562064722
"Portland, OR",2024-04-01,2024-04-01,0.9890167703852057
"Charlotte, NC",2024-04-15,2024-04-15,0.9909127415157855
"Denver, CO",2024-04-15,2024-04-15,0.9878053965512663
"Albuquerque, NM",2024-04-15,2024-04-15,0.986617571907118
"Colorado Springs, CO",2024-04-15,2024-04-15,0.98763807117939
"New York City, NY",2024-04-15,2024-04-29,0.9842032688902691
"Miami, FL",2024-04-29,2024-04-29,0.9852739067864604
"New York City, NY",2024-04-29,2024-05-13,0.9850457818829454
"Virginia Beach, VA",2024-04-29,2024-04-29,0.9921915326267481
"Raleigh, NC",2024-04-29,2024-04-29,0.9926541484892368
"Washington, DC",2024-04-29,2024-04-29,0.9886593823321164
"Philadelphia, PA",2024-04-29,2024-04-29,0.9860290018841624
"Baltimore, MD",2024-04-29,2024-04-29,0.9882839499041438
"Columbus, OH",2024-05-13,2024-05-13,0.9918126044794917
"Boston, MA",2024-05-13,2024-05-13,0.9868844265583903
"Tucson, AZ",2024-05-13,2024-05-13,0.9867957008536905
"Phoenix, AZ",2024-05-13,2024-05-13,0.9866435492876917
"New York City, NY",2024-05-13,2024-05-27,0.9864490269683301
"Detroit, MI",2024-05-13,2024-05-13,0.9891948439180851
"Sacramento, CA",2024-05-13,2024-05-13,0.9901183405891061
"Mesa, AZ",2024-05-13,2024-05-13,0.9871957739815116
"Tempe, AZ",2024-05-13,2024-05-13,0.9870367080438882
"Jacksonville, FL",2024-05-27,2024-05-27,0.9874836390372366
"Denver, CO",2024-05-27,2024-05-27,0.9895988050848246
"El Paso, TX",2024-05-27,2024-05-27,0.9860021413769573
"Colorado Springs, CO",2024-05-27,2024-05-27,0.9893455412238836
"Portland, OR",2024-06-10,2024-06-10,0.9908393071964383
"Phoenix, AZ",2024-06-10,2024-06-10,0.9866489383857697
"Mesa, AZ",2024-06-10,2024-06-10,0.9870670903474092
"Tempe, AZ",2024-06-10,2024-06-10,0.9869235523510724
"Nashville, TN",2024-06-10,2024-06-10,0.9903477034531534
"Dallas, TX",2024-06-24,2024-06-24,0.9876448244322091
"Albuquerque, NM",2024-06-24,2024-06-24,0.9867655199486762
"Kansas City, MO",2024-06-24,2024-06-24,0.9900798443704844
"Arlington, TX",2024-06-24,2024-06-24,0.9884205707348883
"New York City, NY",2024-07-08,2024-07-22,0.9832432417897508
"Seattle, WA",2024-07-08,2024-07-08,0.9900181298144162
"Portland, OR",2024-07-08,2024-07-08,0.990555209107697
"Phoenix, AZ",2024-07-22,2024-07-22,0.986349782673642
"Mesa, AZ",2024-07-22,2024-07-22,0.9869390651583672
"Minneapolis, MN",2024-07-22,2024-07-22,0.9886215645819902
"Wichita, KS",2024-07-22,2024-07-22,0.9894491401501
"Tempe, AZ",2024-07-22,2024-07-22,0.9867754785809666
"New York City, NY",2024-08-05,2024-08-19,0.9856113360729069
"Long Beach, CA",2024-08-05,2024-08-05,0.9863734233658761
"Colorado Springs, CO",2024-08-05,2024-08-05,0.989557224791497
"Albuquerque, NM",2024-08-05,2024-08-05,0.9869959754869342
"Washington, DC",2024-08-05,2024-08-05,0.9883674150332808
"El Paso, TX",2024-08-05,2024-08-05,0.9857761433813721
"Phoenix, AZ",2024-08-19,2024-08-19,0.9862521877512336
"Mesa, AZ",2024-08-19,2024-08-19,0.9868608554825187
"Tempe, AZ",2024-08-19,2024-08-19,0.9867020177189261
"New York City, NY",2024-08-19,2024-09-02,0.9855059034889564
"Fresno, CA",2024-09-02,2024-09-02,0.9877126382198185
"Minneapolis, MN",2024-09-02,2024-09-02,0.9894399545155466
"Bakersfield, CA",2024-09-02,2024-09-02,0.9871925539337099
"Charlotte, NC",2024-09-02,2024-09-02,0.9899281756952405
"Albuquerque, NM",2024-09-02,2024-09-02,0.9870763500221074
"New York City, NY",2024-09-02,2024-09-16,0.9855522537836805
"Colorado Springs, CO",2024-09-02,2024-09-02,0.9902459471486509
"Portland, OR",2024-09-16,2024-09-16,0.9904486066661775
"Las Vegas, NV",2024-09-16,2024-09-16,0.985975532210432
"Oakland, CA",2024-09-30,2024-09-30,0.9879676152486354
"Tucson, AZ",2024-09-30,2024-09-30,0.9868167783133686
"Omaha, NE",2024-09-30,2024-09-30,0.9888128032907844
"Kansas City, MO",2024-09-30,2024-09-30,0.9894586433656514
"Mesa, AZ",2024-09-30,2024-09-30,0.9870514799840748
"Wichita, KS",2024-09-30,2024-09-30,0.9906596927903593
"Arlington, TX",2024-09-30,2024-09-30,0.9905907176434994
"Tempe, AZ",2024-09-30,2024-09-30,0.9868854226078838
"Oklahoma City, OK",2024-09-30,2024-09-30,0.9890405833721161
"San Jose, CA",2024-09-30,2024-09-30,0.9882616114336997
"Dallas, TX",2024-09-30,2024-09-30,0.9889554805122316
"Phoenix, AZ",2024-09-30,2024-09-30,0.986331103136763
"San Francisco, CA",2024-09-30,2024-09-30,0.9845376503653824
"Fort Worth, TX",2024-09-30,2024-09-30,0.9898247187957168
"Austin, TX",2024-09-30,2024-09-30,0.9894649991765618
"San Antonio, TX",2024-09-30,2024-09-30,0.9890873762778938
"Raleigh, NC",2024-10-14,2024-10-14,0.9928180705755949
"Colorado Springs, CO",2024-10-14,2024-10-14,0.9894017484039068
"Albuquerque, NM",2024-10-14,2024-10-14,0.9869807905051857
"Bakersfield, CA",2024-10-14,2024-10-14,0.9870804797392339
"Denver, CO",2024-10-14,2024-10-14,0.9895004355348647
"Houston, TX",2024-10-14,2024-10-14,0.9882227960042655
"Charlotte, NC",2024-10-14,2024-10-14,0.9907240835018456
"El Paso, TX",2024-10-14,2024-10-14,0.9861781102372333
"Phoenix, AZ",2024-10-28,2024-10-28,0.9866977096535265
"Mesa, AZ",2024-10-28,2024-10-28,0.9870271100662649
"Tempe, AZ",2024-10-28,2024-10-28,0.9869721150025725
"Colorado Springs, CO",2024-11-11,2024-11-11,0.9856480126036331
"Kansas City, MO",2024-11-11,2024-11-11,0.9885733341798186
"Austin, TX",2024-11-11,2024-11-11,0.9894885579124093
"Dallas, TX",2024-11-11,2024-11-11,0.9883637465536594
"Houston, TX",2024-11-11,2024-11-11,0.987552639329806
"Washington, DC",2024-11-25,2024-11-25,0.9877625640947372
"Raleigh, NC",2024-11-25,2024-11-25,0.9914376200176775
"Virginia Beach, VA",2024-11-25,2024-11-25,0.991387371905148
"San Antonio, TX",2024-12-09,2024-12-09,0.989122258964926
"San Jose, CA",2024-12-09,2024-12-09,0.9885940765962005
"Austin, TX",2024-12-09,2024-12-09,0.9896758277900517
"Tempe, AZ",2024-12-09,2024-12-09,0.9871982568874955
"Mesa, AZ",2024-12-09,2024-12-09,0.9872567183338106
"Phoenix, AZ",2024-12-09,2024-12-09,0.9868722215760499
"Fort Worth, TX",2024-12-09,2024-12-09,0.988996310159564
"Tucson, AZ",2024-12-09,2024-12-09,0.9872080741915852
"Omaha, NE",2024-12-09,2024-12-09,0.9873863838147372
"Oakland, CA",2024-12-09,2024-12-09,0.9885331634432077
"Arlington, TX",2024-12-09,2024-12-09,0.9898062720894814
"Houston, TX",2024-12-23,2024-12-23,0.9885156229138374
"Charlotte, NC",2024-12-23,2024-12-23,0.9887245357967913
"Denver, CO",2024-12-23,2024-12-23,0.9865915812551975
"Washington, DC",2024-12-23,2024-12-23,0.9870289228856564
"Raleigh, NC",2024-12-23,2024-12-23,0.9904290474951267
"Tampa, FL",2024-12-23,2024-12-23,0.9885145765729249
"Phoenix, AZ",2025-01-06,2025-01-06,0.9868211457505822
"Mesa, AZ",2025-01-06,2025-01-06,0.9870939068496227
"Tempe, AZ",2025-01-06,2025-01-06,0.987167134648189
"Bakersfield, CA",2025-01-20,2025-01-20,0.9873985266312957
"Fresno, CA",2025-01-20,2025-01-20,0.986232687602751
"New York City, NY",2025-01-20,2025-02-03,0.9841099941113498
"Charlotte, NC",2025-01-20,2025-01-20,0.9888378395698965
"Albuquerque, NM",2025-01-20,2025-01-20,0.9853108629467897
"Memphis, TN",2025-02-03,2025-02-03,0.9875191405881196
"Raleigh, NC",2025-02-03,2025-02-03,0.9895838014781475
"Dallas, TX",2025-02-17,2025-02-17,0.9875705575104803
"Fort Worth, TX",2025-02-17,2025-02-17,0.9884465700015426
"Tucson, AZ",2025-02-17,2025-02-17,0.9862033291719854
"Atlanta, GA",2025-02-17,2025-02-17,0.9881190278101712
"Arlington, TX",2025-02-17,2025-02-17,0.9887259681709111
"Tampa, FL",2025-03-03,2025-03-03,0.9882219496648759
"Raleigh, NC",2025-03-03,2025-03-03,0.9898413270711899
"Colorado Springs, CO",2025-03-03,2025-03-03,0.9871321634855121
"Charlotte, NC",2025-03-03,2025-03-03,0.9885585643351078
"Washington, DC",2025-03-03,2025-03-03,0.9865147355012596
"Albuquerque, NM",2025-03-03,2025-03-03,0.9848495535261463
"San Diego, CA",2025-03-03,2025-03-03,0.9871544330380857
"New York City, NY",2025-03-17,2025-03-31,0.9846322022785898
"Nashville, TN",2025-03-17,2025-03-17,0.9881794876419008
"Colorado Springs, CO",2025-03-31,2025-03-31,0.9865376462694257
"Arlington, TX",2025-03-31,2025-03-31,0.9895475953817368
"Albuquerque, NM",2025-03-31,2025-03-31,0.9861878150841221
"Dallas, TX",2025-03-31,2025-03-31,0.9883430413901806
"Houston, TX",2025-04-14,2025-04-14,0.9878656691871583
"Seattle, WA",2025-04-14,2025-04-14,0.98897167108953
"Portland, OR",2025-04-14,2025-04-14,0.9899008888751268
"Memphis, TN",2025-04-14,2025-04-14,0.9893307937309146
"Raleigh, NC",2025-04-14,2025-04-14,0.9920492810197175
"Miami, FL",2025-04-14,2025-04-14,0.9851892765727825
"New York City, NY",2025-04-14,2025-04-28,0.9852331034489907
"Oakland, CA",2025-04-28,2025-04-28,0.9886135715059936
"Atlanta, GA",2025-04-28,2025-04-28,0.9899102342315018
"Mesa, AZ",2025-04-28,2025-04-28,0.9870983008295298
"Sacramento, CA",2025-04-28,2025-04-28,0.9901908524334431
"Tucson, AZ",2025-04-28,2025-04-28,0.9866318227723241
"San Jose, CA",2025-04-28,2025-04-28,0.9886663123033941
"Boston, MA",2025-04-28,2025-04-28,0.986559531185776
"San Francisco, CA",2025-04-28,2025-04-28,0.985131181019824
"Columbus, OH",2025-04-28,2025-04-28,0.9906996437348425
"Phoenix, AZ",2025-04-28,2025-04-28,0.9865886869374663
"Tempe, AZ",2025-04-28,2025-04-28,0.9869879861362278
"Nashville, TN",2025-04-28,2025-04-28,0.9899660740047693
"New York City, NY",2025-04-28,2025-05-12,0.9856315823271871
